1	186256	7.784049987792969
1	83510	7.780244827270508
1	81979	7.748256683349609
1	142297	7.680685043334961
1	101030	7.669651508331299
1	101031	7.669651508331299
1	39204	7.669651508331299
1	93429	7.627364158630371
1	140029	7.627364158630371
1	174873	7.606943607330322
1	84708	7.5986433029174805
1	135022	7.578680515289307
1	122553	7.575209617614746
1	122555	7.575209617614746
1	122554	7.575209617614746
1	186652	7.575209617614746
1	173047	7.514986038208008
1	109719	7.464752197265625
1	135553	7.450122356414795
1	21965	7.437658309936523
1	68472	7.395565032958984
1	17265	7.383726119995117
1	154612	7.294898986816406
1	136984	7.277000904083252
1	89034	7.277000904083252
1	89035	7.277000904083252
1	187059	7.259093284606934
1	165746	7.224692344665527
1	93000	7.191755771636963
1	127486	7.129873752593994
1	127485	7.129873752593994
1	70877	7.117706775665283
1	145839	7.096432685852051
1	104061	7.094890117645264
1	104060	7.094890117645264
1	168814	7.094890117645264
1	129287	7.071937084197998
1	161729	7.0620808601379395
1	130123	7.060249328613281
1	130122	7.060249328613281
1	138112	7.060249328613281
1	87320	7.04170036315918
1	137986	7.025944709777832
1	29718	7.025944709777832
1	92484	7.025944709777832
1	91013	7.025944709777832
1	118085	6.9622483253479
1	94819	6.959808349609375
1	94820	6.959808349609375
1	125616	6.959808349609375
1	106260	6.932767391204834
1	189514	6.932767391204834
1	147817	6.926470756530762
1	127380	6.925002098083496
1	63404	6.925002098083496
1	127379	6.925002098083496
1	142276	6.891995906829834
1	118280	6.891995906829834
1	20981	6.885053634643555
1	162065	6.87455940246582
1	111348	6.860161781311035
1	111347	6.860161781311035
1	175342	6.860161781311035
1	86000	6.859302997589111
1	178000	6.859302997589111
1	155803	6.855379104614258
1	145508	6.846840858459473
1	77414	6.84483528137207
1	151301	6.84450626373291
1	89796	6.841798782348633
1	89797	6.841798782348633
1	186373	6.8340630531311035
1	87177	6.826918601989746
1	114519	6.826424598693848
1	174662	6.824398517608643
1	88024	6.811910152435303
1	32720	6.791321754455566
1	69429	6.786294937133789
1	94120	6.780395030975342
1	128114	6.77504825592041
1	128115	6.77504825592041
1	64109	6.77504825592041
1	128113	6.77504825592041
1	174863	6.741686820983887
1	164596	6.738426208496094
1	88116	6.733328342437744
1	167532	6.732963562011719
1	138276	6.7315754890441895
1	74902	6.729957103729248
1	138948	6.725887775421143
1	148508	6.725301742553711
1	141323	6.717324256896973
1	158983	6.716404914855957
1	67692	6.716404914855957
1	79179	6.716404914855957
1	106607	6.716404914855957
1	120776	6.716404914855957
1	106608	6.716404914855957
1	110510	6.716337203979492
1	128303	6.716337203979492
1	160504	6.716337203979492
1	110509	6.716337203979492
1	70563	6.697335720062256
1	179671	6.694660186767578
1	187269	6.690398216247559
1	78894	6.666774749755859
1	119395	6.656792163848877
1	114442	6.655322074890137
1	83990	6.655151844024658
1	82995	6.648595809936523
1	139572	6.645939826965332
1	156588	6.645877838134766
1	94573	6.640207767486572
1	84911	6.637908458709717
1	116899	6.637908458709717
1	116900	6.637908458709717
1	45520	6.62713623046875
1	77828	6.622018814086914
1	84733	6.622018814086914
1	116133	6.622018814086914
1	138165	6.618308067321777
1	175651	6.617227554321289
1	77404	6.617227554321289
1	72197	6.615227699279785
1	145957	6.59398078918457
1	141970	6.592907905578613
1	122175	6.587963104248047
1	122176	6.587963104248047
1	28715	6.580270290374756
1	38954	6.5674238204956055
1	191158	6.565467834472656
1	172936	6.558653831481934
1	79548	6.554282188415527
1	72569	6.549973011016846
1	156267	6.5486602783203125
1	75233	6.544824600219727
1	106974	6.543137073516846
1	106973	6.543137073516846
1	76811	6.541843414306641
1	84873	6.537942886352539
1	162116	6.532032489776611
1	102429	6.526586055755615
1	160654	6.526586055755615
1	102430	6.526586055755615
1	115263	6.519135475158691
1	52194	6.519135475158691
1	141657	6.519123554229736
1	122372	6.519123554229736
1	141040	6.497467994689941
1	74536	6.497467994689941
1	134694	6.487005233764648
1	76005	6.4703593254089355
1	54263	6.463444709777832
1	82536	6.460892677307129
1	180172	6.460880279541016
1	95277	6.455068111419678
1	95276	6.455068111419678
1	79552	6.455068111419678
1	120780	6.4550018310546875
1	182512	6.4550018310546875
1	57151	6.4550018310546875
1	162346	6.453183174133301
1	128109	6.45267391204834
1	128108	6.45267391204834
1	145956	6.45267391204834
1	81114	6.450819492340088
1	186109	6.447949409484863
1	127676	6.447949409484863
1	155676	6.432141304016113
1	186767	6.432141304016113
1	174069	6.419128894805908
1	76869	6.41730260848999
1	81504	6.41545295715332
1	27883	6.3978424072265625
1	122410	6.3832550048828125
1	122409	6.3832550048828125
1	122411	6.3832550048828125
1	188791	6.382952690124512
1	74306	6.376667022705078
1	145079	6.375422477722168
1	158854	6.375422477722168
1	120000	6.366623401641846
1	132731	6.366623401641846
1	174748	6.36612606048584
1	187226	6.363404750823975
1	86941	6.359584331512451
1	114153	6.355027198791504
1	114152	6.355027198791504
1	77496	6.351276397705078
1	103058	6.347437381744385
1	133528	6.347437381744385
1	136707	6.342750072479248
1	113458	6.335011005401611
1	113457	6.335011005401611
1	84055	6.335011005401611
1	89330	6.332002639770508
1	13982	6.327044486999512
1	176939	6.315478324890137
1	157732	6.315478324890137
1	130750	6.314967155456543
1	130749	6.314967155456543
1	182218	6.314967155456543
1	107357	6.30713415145874
1	107358	6.30713415145874
1	146414	6.30713415145874
1	152128	6.306724548339844
1	26974	6.306724548339844
1	144630	6.306724548339844
1	78481	6.306724548339844
1	28380	6.292901992797852
1	44215	6.292901992797852
1	121873	6.292196273803711
1	123604	6.276808738708496
1	87262	6.276808738708496
1	78541	6.271425247192383
1	128408	6.266397476196289
1	13946	6.265450477600098
1	176531	6.265322208404541
1	136191	6.257668495178223
1	96607	6.250207901000977
1	161870	6.250064373016357
1	79363	6.249778747558594
1	38147	6.248843193054199
1	65257	6.248843193054199
1	99922	6.248843193054199
1	169890	6.24805212020874
1	183331	6.241964340209961
1	110854	6.238656997680664
1	110853	6.238656997680664
1	181676	6.238656997680664
1	29880	6.237908363342285
1	91172	6.237908363342285
1	152595	6.237908363342285
1	169614	6.237908363342285
1	72195	6.222578048706055
1	183100	6.212296009063721
1	156062	6.211114883422852
1	148561	6.211114883422852
1	105753	6.211114883422852
1	110242	6.211114883422852
1	105754	6.211114883422852
1	73750	6.210813522338867
1	166474	6.198980331420898
1	140028	6.198980331420898
1	68876	6.18587589263916
1	135576	6.1845502853393555
1	70269	6.182375431060791
1	165860	6.1765289306640625
1	173232	6.175791263580322
1	124502	6.175791263580322
1	146708	6.172518730163574
1	78391	6.167775630950928
1	151965	6.154189109802246
1	144230	6.143747329711914
1	110425	6.143747329711914
1	94962	6.142821311950684
1	167076	6.142821311950684
1	167945	6.141430854797363
1	118126	6.141430854797363
1	118127	6.141430854797363
1	94592	6.136356830596924
1	174348	6.136356830596924
1	116822	6.135067939758301
1	116823	6.135067939758301
1	136404	6.135067939758301
1	161194	6.132096767425537
1	46475	6.124414920806885
1	162803	6.121986389160156
1	105449	6.121986389160156
1	105450	6.121986389160156
1	169969	6.118080139160156
1	153733	6.107573509216309
1	87876	6.106201171875
1	182453	6.095606803894043
1	83032	6.095188140869141
1	142100	6.094854354858398
1	157112	6.094473838806152
1	167208	6.091012954711914
1	158860	6.085172176361084
1	145607	6.081659317016602
1	102853	6.073095321655273
1	156363	6.073095321655273
1	107856	6.073095321655273
1	45407	6.073095321655273
1	156787	6.062557220458984
1	152093	6.061883926391602
1	75899	6.061883926391602
1	112456	6.061883926391602
1	34062	6.05857515335083
1	173266	6.049341201782227
1	78760	6.046730041503906
1	147178	6.042499542236328
1	97309	6.042499542236328
1	79695	6.042499542236328
1	100572	6.040092468261719
1	171132	6.040092468261719
1	107912	6.037603378295898
1	125052	6.037603378295898
1	172022	6.037603378295898
1	138000	6.029813766479492
1	129667	6.029813766479492
1	177605	6.0200276374816895
1	178239	6.019972801208496
1	177675	6.019972801208496
1	170404	6.019972801208496
1	22536	6.016854286193848
1	164043	6.016354560852051
1	164224	6.011999130249023
1	172731	6.011159896850586
1	83152	6.006983757019043
1	142677	6.002563953399658
1	172244	6.002563953399658
1	125234	5.999992370605469
1	68762	5.999992370605469
1	171472	5.999992370605469
1	101052	5.999992370605469
1	164999	5.999992370605469
1	133428	5.992603302001953
1	39281	5.9916205406188965
1	71823	5.988855838775635
1	87097	5.98521089553833
1	171372	5.98103666305542
1	101105	5.9801483154296875
1	71735	5.972226142883301
1	159967	5.958235263824463
1	156995	5.958146095275879
1	147803	5.956399440765381
1	94495	5.94200325012207
1	152762	5.94200325012207
1	75614	5.941929817199707
1	159052	5.940866947174072
1	170307	5.940866947174072
1	73764	5.930887222290039
1	164087	5.926572799682617
1	175441	5.922375679016113
1	174226	5.922375679016113
1	127855	5.922375679016113
1	89543	5.922375679016113
1	170368	5.921426296234131
1	94014	5.920015335083008
1	64845	5.920015335083008
1	128946	5.920015335083008
1	94013	5.920015335083008
1	74324	5.919821739196777
1	153380	5.9140825271606445
1	89024	5.907331466674805
1	27745	5.907331466674805
1	41110	5.900067329406738
1	103159	5.900067329406738
1	186847	5.895987033843994
1	144069	5.895987033843994
1	189475	5.888225555419922
1	174775	5.886698246002197
1	148360	5.882937908172607
1	162012	5.882631301879883
1	101918	5.882631301879883
1	121607	5.880173206329346
1	176622	5.880173206329346
1	99968	5.877705097198486
1	99969	5.877705097198486
1	99967	5.877705097198486
1	169356	5.871002197265625
1	68530	5.866747856140137
1	92503	5.863887786865234
1	186842	5.863887786865234
1	92502	5.863887786865234
1	143669	5.863887786865234
1	76856	5.863887786865234
1	49216	5.8587965965271
1	111950	5.8587965965271
1	164661	5.8587965965271
1	111951	5.8587965965271
1	83119	5.8587965965271
1	177504	5.85837984085083
1	173662	5.856779098510742
1	173134	5.8543925285339355
1	188394	5.844964027404785
1	82887	5.844803810119629
1	104024	5.844803810119629
1	104025	5.844803810119629
1	81753	5.844803810119629
1	83540	5.84317684173584
1	44222	5.839091777801514
1	55219	5.835892677307129
1	130486	5.835892677307129
1	130487	5.835892677307129
1	143705	5.835154056549072
1	40765	5.835154056549072
1	85011	5.833836555480957
1	123806	5.833836555480957
1	130136	5.83169412612915
1	163127	5.83169412612915
1	28593	5.826168060302734
1	85799	5.825671195983887
1	78839	5.825671195983887
1	154093	5.825671195983887
1	63553	5.823118209838867
1	32691	5.8210883140563965
1	94086	5.8210883140563965
1	94085	5.8210883140563965
1	85581	5.8210883140563965
1	153647	5.8210883140563965
1	107637	5.8210883140563965
